id1;id2;dist;edge_id
27563054;27563142;29;38660723
27563056;27563068;32;38660710
27563059;27562900;45;38881801
27563059;27563012;104;37545355
27563059;27563174;45;37545352
27563064;27562970;31;37561174
27563064;27563090;28;39215010
27563064;27563209;54;37561173
27563066;27563109;123;38732525
27563068;27562863;56;39214999
27563068;27563056;32;38660711
27563068;27563329;77;39214996
27563070;27563099;44;37545364
27563072;27563027;34;38882247
27563073;27562809;110;38880780
27563073;27562923;145;37562778
27563073;27563261;69;37562777
27563076;27562937;52;37545458
27563076;27563349;136;37545448
27563076;27563393;105;37545455
27563090;27563064;28;39215011
27563091;27562823;99;38880746
27563091;27563101;33;38880745
27563091;27563201;34;38880756
27563093;27562993;33;38880705
27563099;27563021;41;37545354
27563099;27563070;44;37545363
27563099;27563206;41;37545362
27563100;27563268;54;37691647
27563100;27563539;146;37691651
27563101;27562550;130;37562772
27563101;27563091;33;38880744
27563101;27563319;70;37562771
27563103;27563198;100;39468487
27563103;27563202;30;39468503
27563105;27563220;36;38880733
27563109;27562465;162;37547029
27563109;27563066;123;38732524
27563109;27563333;67;37547026
27563111;27562863;114;38660668
27563112;27562664;212;38660734
27563112;27563281;47;38660731
27563117;27563227;58;38882343
27563123;27563320;97;39698496
27563123;27563346;87;39698498
27563130;27563138;17;38660672
27563131;27562346;343;38230362
27563131;27563373;105;37545312
27563131;27563516;186;37545247
27563132;27563017;38;37562743
27563132;27563230;76;38822388
27563132;27563350;65;37562740
27563138;27563130;17;38660673
27563138;27563142;8;38660670
27563138;27563277;103;38660698
27563141;27562708;123;38740333
27563141;27562721;153;38882251
27563141;27563027;54;37545498
27563141;27563197;17;38740330
27563142;27563054;29;38660722
27563142;27563138;8;38660671
27563142;27563243;58;38660721
27563147;27562456;160;38660674
27563161;27563436;105;37545515
27563165;27562066;256;37691531
27563171;27563180;41;38739853
27563174;27563059;45;37545351
27563174;27563232;37;37545350
27563174;27563292;40;38874826
27563180;27563032;48;38739844
27563180;27563171;41;38739854
27563180;27563257;22;38739841
27563183;27563112;42;38660733
27563183;27563275;26;38660691
27563190;27563709;180;37692592
27563193;27563365;51;39213893
27563195;27563335;39;38124563
27563195;27563449;141;37591935
27563197;27563141;17;38740331
27563197;27563368;107;39333995
27563197;27563823;180;38740328
27563198;27563103;100;39468488
27563201;27563091;34;38880757
27563202;27562995;149;39468486
27563202;27563103;30;39468504
27563202;27563327;38;39468501
27563206;27563099;41;37545361
27563206;27563299;37;37545360
27563206;27563306;31;38881799
27563207;27563044;48;38880792
27563207;27563220;7;38880791
27563207;27563340;43;38880774
27563209;27563064;54;37561172
27563209;27563280;24;38660718
27563209;27563288;30;37561171
27563210;27562576;154;37515781
27563215;27562585;304;38882344
27563220;27563105;36;38880732
27563220;27563207;7;38880790
27563220;27563261;27;38880789
27563222;27563183;38;38660732
27563222;27563270;15;38660705
27563227;27562937;150;39333984
27563227;27563117;58;38882342
27563227;27563372;49;39333983
27563230;27563132;76;38822387
27563232;27562671;157;37545335
27563232;27563174;37;37545349
27563232;27563479;88;38874923
27563233;27563390;46;38739871
27563235;27562995;113;37519379
27563235;27563318;64;38083440
27563243;27563142;58;38660720
27563243;27563280;54;38660717
27563243;27563356;47;38660689
27563249;27563386;40;38739835
27563250;27563257;34;38739893
27563255;27563390;59;38739876
27563257;27563180;22;38739842
27563257;27563250;34;38739894
27563257;27563273;6;38739839
27563258;27563032;80;38739880
27563258;27563273;16;38739891
27563258;27563390;47;38739877
27563261;27563073;69;37562776
27563261;27563220;27;38880788
27563261;27563488;73;37562775
27563262;27563290;14;39475645
27563268;27563765;160;37691648
27563270;27563222;15;38660704
27563270;27563405;49;38660703
27563273;27563257;6;38739840
27563273;27563258;16;38739892
27563273;27563479;83;38739837
27563275;27563183;26;38660690
27563275;27563270;34;38660701
27563276;27563330;25;38732482
27563277;27562996;118;38660696
27563277;27563138;103;38660699
27563277;27563404;36;38660695
27563280;27563209;24;38660719
27563280;27563243;54;38660716
27563280;27563429;56;38660683
27563281;27563112;47;38660730
27563281;27563275;44;38660700
27563281;27563495;59;38660729
27563288;27563209;30;37561170
27563288;27563540;69;39215015
27563288;27563540;73;37561165
27563290;27563262;14;39475644
27563290;27563301;33;38906007
27563290;27563398;72;38906004
27563292;27563174;40;38874825
27563294;27563012;102;38874827
27563294;27563299;80;38882266
27563294;27563465;98;38882265
27563298;27563412;64;38732470
27563299;27563206;37;37545359
27563299;27563294;80;38882267
27563299;27563306;32;37545370
27563301;27563290;33;38906008
27563305;27562558;258;37545331
27563305;27563015;205;37917536
27563305;27563855;177;37545240
27563306;27563206;31;38881800
27563306;27563346;43;37545369
27563309;27563235;46;38854204
27563310;27563027;255;37545497
27563310;27563386;99;37545494
27563310;27563652;219;38739885
27563311;27563330;17;38732485
27563317;27563738;123;39625858
27563318;27563235;64;38083439
27563318;27563425;32;38854222
27563319;27563101;70;37562770
27563319;27563379;25;38906005
27563319;27563488;72;37562769
27563320;27563123;97;39698495
27563320;27563123;82;39698499
27563327;27563202;38;39468502
27563327;27563401;20;39468489
27563327;27563620;111;39468499
27563329;27563068;77;39214997
27563329;27563413;24;39214994
27563329;27563426;28;39215019
27563330;27563276;25;38732481
27563330;27563311;17;38732486
27563330;27563389;17;38732480
27563333;27563109;67;37547027
27563333;27563378;37;37557668
27563333;27563976;171;37547024
27563334;27563459;48;38660679
27563335;27563443;30;38124562
27563335;27563444;42;38905993
27563337;27562858;135;39601475
27563340;27563207;43;38880775
27563341;27562795;164;37545436
27563341;27563368;7;37545433
27563341;27563470;36;38882253
27563346;27563384;29;37545368
27563347;27562820;262;37689212
27563347;27563523;54;37610324
27563347;27563734;161;38230374
27563349;27563076;136;37545447
27563349;27563364;6;39333975
27563349;27563450;38;37545446
27563350;27563132;65;37562741
27563350;27563365;13;38822386
27563350;27563578;63;37562738
27563356;27563243;47;38660688
27563364;27563349;6;39333974
27563365;27563193;51;39213892
27563365;27563350;13;38822385
27563365;27563461;71;38822384
27563368;27563197;107;39333994
27563368;27563341;7;37545434
27563368;27563427;18;38882244
27563372;27563227;49;39333982
27563372;27563450;43;37545443
27563372;27563677;95;37545432
27563373;27563131;105;37545313
27563373;27563482;48;37545310
27563373;27563639;104;38873252
27563376;27563416;25;38660714
27563378;27563333;37;37557669
27563378;27563389;8;38732473
27563378;27563435;17;37557676
27563379;27563319;25;38906006
27563379;27563400;41;38905999
27563379;27563588;56;38905997
27563384;27563210;81;37545367
27563384;27563320;36;39698500
27563386;27563249;40;38739836
27563386;27563310;99;37545495
27563386;27563506;38;37545492
27563386;27563506;38;38739833
27563389;27563330;17;38732479
27563389;27563378;8;38732474
27563389;27563412;16;38732471
27563390;27563233;46;38739872
27563390;27563255;59;38739875
27563390;27563258;47;38739878
27563393;27563076;105;37545456
27563393;27563421;16;38882340
27563393;27563583;106;37545453
27563398;27563290;72;38906003
27563398;27563400;20;38906002
27563398;27563400;79;38905998
27563400;27563379;41;38906000
27563400;27563398;20;38906001
27563401;27563327;20;39468490
27563404;27563277;36;38660694
27563404;27563459;44;37561168
27563404;27563466;24;37561167
27563405;27563270;49;38660702
27563410;27563364;15;39333971
27563410;27563415;11;39333977
27563412;27563298;64;38732469
27563412;27563389;16;38732472
27563412;27563435;41;38732555
27563413;27563329;24;39214995
27563413;27563416;4;39215031
27563413;27563426;7;39215028
27563415;27563410;11;39333976
27563415;27563464;151;39333970
27563416;27563376;25;38660715
27563416;27563413;4;39215032
27563416;27563422;4;39215029
27563420;27563518;182;38660692
27563421;27563393;16;38882341
27563421;27563439;9;39334011
27563422;27563416;4;39215030
27563422;27563434;4;39215025
27563425;27563533;34;38579082
27563425;27563534;29;38854221
27563426;27563329;28;39215018
27563426;27563413;7;39215027
27563426;27563438;4;39215024
27563427;27563368;18;38882245
27563429;27563280;56;38660682
27563434;27563422;4;39215026
27563434;27563438;7;39215021
27563434;27563455;23;38660677
27563435;27563378;17;37557677
27563435;27563412;41;38732556
27563435;27563569;34;37557674
27563436;27563161;105;37545514
27563436;27563559;49;37545463
27563436;27564429;280;37545513
27563438;27563426;4;39215023
27563438;27563434;7;39215022
27563438;27563532;24;38660681
27563439;27563421;9;39334012
27563439;27563464;13;39333972
27563440;27563568;37;38739867
27563443;27563444;24;38581728
27563443;27563468;8;38124561
27563444;27563449;9;38581726
27563446;27563337;30;37519383
27563446;27563443;11;38581727
27563449;27563195;141;37591934
27563449;27563503;103;38581724
27563450;27563349;38;37545445
27563450;27563372;43;37545444
27563450;27563651;110;38740280
27563454;27562497;237;37515832
27563454;27562509;244;39594147
27563454;27563462;3;37515831
27563455;27563434;23;38660676
27563458;27563309;43;38854203
27563458;27563731;218;37519380
27563459;27563334;48;38660678
27563459;27563404;44;37561169
27563459;27563540;151;37561162
27563461;27563365;71;38822383
27563462;27563454;3;37515830
27563462;27563563;29;38579123
27563464;27563415;112;39333969
27563464;27563439;13;39333973
27563465;27563294;98;38882264
27563465;27563596;48;38882263
27563465;27563613;39;38881796
27563466;27563404;24;37561166
27563466;27563554;20;39214992
27563468;27563446;8;37519382
27563468;27563493;9;38124560
27563470;27563341;36;38882252
27563471;27563337;45;38905986
27563471;27563446;26;38581725
27563479;27563232;88;38874922
27563479;27563273;83;38739838
27563479;27563568;45;38874921
27563482;27563373;48;37545311
27563482;27563523;15;38874946
27563482;27563531;14;37689206
27563486;27563468;10;37519381
27563486;27563493;15;38905915
27563488;27563261;73;37562774
27563488;27563319;72;37562768
27563488;27563797;84;37562767
27563493;27563687;104;38905911
27563495;27563281;59;38660728
27563495;27563309;103;38579137
27563497;27563553;23;37559046
27563497;27563629;57;38881472
27563497;27563848;196;37559043
27563503;27563508;7;38858160
27563506;27563386;38;37545493
27563506;27563386;38;38739834
27563506;27563576;55;38874918
27563507;27563015;156;38874914
27563508;27563550;76;38858159
27563508;27563560;12;39216884
27563516;27563131;186;37545246
27563516;27563622;53;37545245
27563516;27563737;82;38213944
27563518;27563420;182;38660693
27563518;27563495;10;38579136
27563523;27563347;54;37610325
27563523;27563482;15;38874947
27563523;27563587;30;38874944
27563531;27563482;14;37689207
27563531;27563627;44;38873245
27563531;27563696;54;37689204
27563532;27563438;24;38660680
27563533;27563534;33;38579086
27563533;27563580;22;38083438
27563534;27563695;54;38854220
27563539;27563800;87;37691650
27563540;27563288;73;37561164
27563540;27563288;69;39215014
27563540;27563459;151;37561163
27563548;27563608;19;38732557
27563550;27563466;20;39214993
27563550;27563554;7;38858158
27563550;27563589;11;39214990
27563553;27563497;23;37559045
27563553;27563835;404;38732551
27563553;27564290;211;37559036
27563554;27563660;193;38858157
27563557;27563486;131;38905914
27563557;27563503;12;39216882
27563559;27563436;49;37545462
27563559;27563677;69;37545461
27563559;27563972;108;39334010
27563560;27563557;7;38905913
27563560;27563662;32;39216883
27563563;27563603;23;37515828
27563568;27563440;37;38739868
27563568;27563479;45;38874920
27563568;27563576;38;38874917
27563569;27563435;34;37557675
27563569;27563579;11;38732538
27563569;27563815;62;37557672
27563575;27563462;29;38579122
27563575;27563563;25;37515829
27563576;27563506;55;38874919
27563576;27563568;38;38874916
27563576;27563652;25;38739888
27563576;27563790;61;38739883
27563578;27563350;63;37562739
27563578;27563713;51;38822394
27563578;27563724;87;37562736
27563579;27563569;11;38732539
27563579;27563608;23;38732536
27563579;27563835;63;38732562
27563580;27563533;22;38083437
27563580;27564245;423;38386374
27563580;27564753;313;38854211
27563583;27563393;106;37545454
27563583;27563651;47;37545451
27563583;27564030;208;38740289
27563587;27563523;30;38874945
27563587;27563627;16;38873244
27563587;27563948;146;38874942
27563588;27563379;56;38905996
27563589;27563550;11;39214991
27563589;27563560;76;38905912
27563596;27563465;48;38882262
27563596;27563644;24;38882261
27563603;27563518;118;38579135
27563603;27563673;22;37515826
27563606;27563299;171;37545366
27563606;27563320;74;39698497
27563608;27563548;19;38732558
27563608;27563579;23;38732537
27563608;27563723;29;38732534
27563612;27563458;40;38854202
27563613;27563596;35;38881795
27563613;27563742;39;38874818
27563620;27563327;111;39468500
27563622;27563516;53;37545244
27563622;27563643;6;37545243
27563622;27563782;86;38874229
27563627;27563531;44;38873246
27563627;27563587;16;38873243
27563627;27563865;61;38873239
27563629;27563497;57;38881473
27563639;27563373;104;38873251
27563639;27563802;53;38873248
27563643;27563305;409;37545241
27563643;27563622;6;37545242
27563643;27563805;35;37545250
27563644;27563596;24;38882260
27563644;27563698;21;38882259
27563646;27563688;15;38230357
27563646;27563734;22;37610323
27563651;27563450;110;38740281
27563651;27563583;47;37545452
27563651;27563767;30;37545449
27563652;27563310;219;38739886
27563652;27563576;25;38739887
27563652;27563790;31;38739857
27563655;27564040;108;39468452
27563657;27563575;26;37515827
27563660;27563657;134;38858156
27563660;27563704;9;38581719
27563662;27563557;32;39216881
27563662;27563888;56;37561123
27563673;27563731;11;37515825
27563675;27563713;51;38822395
27563677;27563372;95;37545431
27563677;27563559;69;37545460
27563677;27564209;121;37545430
27563681;27563902;143;38905885
27563687;27563928;61;38905884
27563687;27563941;81;38905906
27563688;27564137;184;38230356
27563691;27563771;16;37598515
27563695;27563612;44;38083441
27563695;27564077;108;38854219
27563696;27563531;54;37689205
27563698;27563644;21;38882258
27563698;27563962;226;37545386
27563704;27563589;199;38905910
27563704;27563660;9;38581718
27563704;27563883;41;38581717
27563706;27564128;105;39468454
27563709;27563190;180;37692591
27563712;27563623;24;37598516
27563712;27563807;105;38579131
27563713;27563578;51;38822393
27563713;27563675;51;38822396
27563713;27563997;70;38822392
27563723;27563608;29;38732535
27563724;27563578;87;37562737
27563724;27563738;22;37562734
27563724;27564028;242;37562782
27563731;27563813;27;37515822
27563734;27563347;161;38230373
27563734;27563753;11;38230372
27563734;27564154;111;37610322
27563737;27563516;82;38213943
27563737;27563901;51;37545255
27563737;27564017;121;38213942
27563738;27563317;123;39625857
